,gross_log,const,budget,runtime,PG,PG-13,R,Action,Adventure,Animation,Crime,Family,Fantasy,Horror,Sci-Fi,Thriller,dir_rank,wri_rank,cast_rank
1197,18.3308780311709,1.0,80000000.0,113.0,0,1,0,0,0,0,0,0,1,1,0,1,821,1925,15261
1198,18.30659196985105,1.0,9900000.0,88.0,0,0,1,0,0,0,1,0,0,1,0,1,835,1723,16038
1199,18.273377096275183,1.0,22000000.0,127.0,0,0,0,0,0,0,0,0,0,0,0,1,501,783,13916
1200,18.249581734143913,1.0,6500000.0,99.0,0,0,1,0,0,0,0,0,0,1,0,1,682,2092,16019
1201,18.24139194768763,1.0,5000000.0,106.0,0,1,0,0,0,0,0,0,0,1,0,1,993,1820,17741
1202,18.20051679919839,1.0,10000000.0,108.0,0,0,1,0,0,0,0,0,0,1,0,1,904,1820,15683
1203,18.18811109372641,1.0,27000000.0,105.0,0,1,0,0,0,0,0,0,0,0,1,1,788,1328,16454
1204,18.186121897874163,1.0,35000000.0,128.0,0,0,1,0,0,0,1,0,0,0,0,1,466,642,13484
1205,18.161163466967306,1.0,10700000.0,114.0,0,0,0,0,0,0,0,0,0,1,0,1,753,2052,15524
1206,17.674662709522522,1.0,35000000.0,93.0,0,1,0,0,0,0,0,0,0,1,0,1,753,2052,15524
1207,18.12311035619108,1.0,97000000.0,122.0,0,0,1,0,0,0,0,0,0,1,1,1,847,1756,16910
1208,18.121635568621482,1.0,30000000.0,106.0,0,0,1,0,0,0,0,0,0,1,0,1,696,2092,17592
1209,18.120977640894374,1.0,40000000.0,124.0,0,0,1,0,0,0,1,0,0,0,0,1,858,1794,16511
1210,18.101964192049476,1.0,80000000.0,128.0,0,1,0,0,0,0,1,0,0,0,0,1,336,1564,16665
1211,18.08699912991938,1.0,15000000.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,1056,1808,14646
1212,18.054030223270363,1.0,48000000.0,113.0,0,0,1,0,0,0,1,0,0,0,0,1,438,1297,15003
1213,18.043213326981764,1.0,90000000.0,106.0,1,0,0,0,1,0,0,1,1,0,0,1,630,1562,16564
1214,18.031266085459013,1.0,10000000.0,103.0,0,1,0,0,0,0,0,0,0,1,0,1,791,1695,16721
1215,18.01237711104174,1.0,40000000.0,82.0,0,0,1,0,0,0,0,0,0,1,0,1,538,1407,15299
1216,17.993063657482725,1.0,5000000.0,94.0,0,1,0,0,0,0,0,0,0,1,0,1,932,1892,13523
1217,17.989928888915973,1.0,19000000.0,97.0,0,0,1,0,0,0,0,0,0,1,0,1,924,2031,16015
1218,17.498236140793956,1.0,550000.0,95.0,0,0,0,0,0,0,0,0,0,1,0,1,924,2031,16015
1219,17.988574645147338,1.0,7000000.0,124.0,0,0,1,0,0,0,0,0,0,1,1,1,823,1695,16621
1220,17.98175887316626,1.0,3000000.0,85.0,0,0,1,0,0,0,0,0,0,1,0,1,895,1592,15191
1221,17.965770159504643,1.0,135000000.0,132.0,0,0,1,1,0,0,1,0,0,0,0,1,657,1702,17114
1222,17.965110277686186,1.0,55000000.0,104.0,0,0,0,1,0,0,1,0,0,0,0,1,192,506,14741
1223,17.963397387903168,1.0,10000000.0,93.0,0,0,1,0,0,0,0,0,0,1,0,1,904,1413,15683
1224,18.048849739258785,1.0,25000000.0,108.0,0,1,0,0,1,0,0,0,0,1,0,1,717,1453,13525
1225,17.951065199392026,1.0,60000000.0,99.0,0,0,1,1,0,0,0,0,0,0,0,1,733,1716,17639
1226,17.950907728113314,1.0,85000000.0,104.0,0,1,0,1,0,0,1,0,0,0,0,1,1040,2217,16145
1227,17.950607432278865,1.0,50200000.0,106.0,0,1,0,0,0,0,0,0,0,0,1,1,721,1658,13230
1228,17.947774907374097,1.0,50000000.0,106.0,0,0,1,1,0,0,0,0,1,0,0,1,846,1648,16617
1229,17.81943433777363,1.0,28000000.0,127.0,0,0,0,1,1,0,0,0,0,0,0,1,270,1009,12677
1230,17.932322559727467,1.0,68000000.0,116.0,0,1,0,1,1,0,0,0,0,0,1,1,689,1381,16511
1231,17.931845858356898,1.0,33000000.0,107.0,0,0,1,0,0,0,0,0,0,1,1,1,758,2007,16509
1232,17.924471232501137,1.0,100000000.0,114.0,1,0,0,0,1,0,0,0,0,0,1,1,581,1566,17585
1233,17.92103929350317,1.0,160000000.0,98.0,0,1,0,1,1,0,0,0,0,0,0,1,870,2007,14741
1234,17.911995594402754,1.0,60000000.0,96.0,0,0,1,1,1,0,0,0,0,1,1,1,700,1326,13657
1235,17.911089408139503,1.0,35000000.0,108.0,0,0,1,1,0,0,0,0,0,1,1,1,410,1011,16018
1236,17.90906872772753,1.0,110000000.0,167.0,0,0,1,0,0,0,0,0,0,0,0,1,301,1615,17197
1237,17.905437845042556,1.0,15000000.0,107.0,0,0,0,1,1,0,0,0,0,0,1,1,438,1206,10850
1238,17.904751786971737,1.0,40000000.0,98.0,0,0,1,0,0,0,0,0,0,1,0,1,505,1078,17593
1239,17.901653663327853,1.0,29000000.0,105.0,0,0,1,1,0,0,1,0,0,0,0,1,646,1913,15249
1240,17.901230400655486,1.0,90000000.0,93.0,0,1,0,0,0,0,0,0,0,1,1,1,392,1476,15169
1241,17.890617763094884,1.0,40000000.0,106.0,0,1,0,1,0,0,0,0,0,0,0,1,665,1206,16116
1242,17.893574253205973,1.0,46000000.0,116.0,0,0,1,1,0,0,0,0,0,0,0,1,393,332,15545
1243,17.887900470951163,1.0,60000000.0,118.0,0,1,0,1,0,0,0,0,0,0,0,1,393,1619,17766
1244,17.886364820777754,1.0,100000000.0,117.0,0,1,0,1,0,0,1,0,0,0,1,1,735,1494,17105
1245,17.793783388164293,1.0,13000000.0,102.0,0,0,0,1,0,0,1,0,0,0,1,1,735,1494,17105
1246,17.88575901006969,1.0,19000000.0,113.0,0,0,0,0,0,0,1,0,0,0,0,1,349,606,15688
1247,17.88026843572279,1.0,94000000.0,119.0,0,1,0,1,1,0,0,0,1,0,0,1,786,1598,16494
1248,17.87691462379047,1.0,57000000.0,115.0,0,0,1,1,0,0,0,0,0,0,1,1,500,1000,15401
1249,17.87651277419501,1.0,62000000.0,143.0,0,1,0,1,1,0,0,0,0,0,1,1,866,1759,17621
1250,17.87611217662142,1.0,40000000.0,118.0,0,0,1,0,0,0,1,0,0,0,0,1,455,927,15125
1251,17.874895992232613,1.0,13000000.0,113.0,0,0,1,0,0,0,0,0,0,0,1,1,605,1407,16580
1252,17.87450375942453,1.0,14000000.0,88.0,0,0,0,0,0,0,1,0,0,0,0,1,232,385,12832
1253,17.874086360845705,1.0,26000000.0,85.0,0,1,0,0,0,0,0,0,0,0,0,1,418,1216,16724
1254,17.871824573170983,1.0,105000000.0,119.0,0,0,0,1,1,0,0,0,0,0,1,1,639,1293,17063
1255,17.871542474614902,1.0,32000000.0,107.0,0,1,0,1,0,0,1,0,0,0,0,1,720,1432,17044
1256,17.866764356036878,1.0,11500000.0,103.0,0,0,0,0,0,0,0,0,1,1,0,1,803,1551,13413
1257,17.817825646309803,1.0,21000000.0,101.0,0,0,1,0,0,0,0,0,0,1,0,1,803,1551,13413
1258,17.86517004858292,1.0,100000000.0,143.0,0,0,1,0,1,0,0,0,0,0,0,1,393,1033,15803
1259,17.864902767189545,1.0,45000000.0,110.0,0,0,1,1,0,0,0,0,0,0,0,1,541,1007,16993
1260,17.86149445127065,1.0,60000000.0,131.0,0,1,0,1,0,0,1,0,0,0,0,1,552,1208,17593
1261,17.861040488217608,1.0,29000001.0,129.0,0,0,1,0,0,0,0,0,0,0,1,1,125,333,11290
1262,17.859043025793007,1.0,12000000.0,100.0,0,1,0,0,0,0,1,0,0,1,0,1,832,1710,13479
1263,17.858660084129212,1.0,9000000.0,99.0,0,1,0,1,1,0,0,0,0,1,0,1,791,1288,16190
1264,17.85097550828747,1.0,55000000.0,133.0,0,0,1,1,1,0,0,0,0,0,0,1,552,1206,17440
1265,17.84919192470932,1.0,30000000.0,125.0,0,1,0,0,0,0,0,0,0,0,0,1,102,1213,17396
1266,17.847744919402068,1.0,10000000.0,101.0,0,1,0,0,0,0,0,0,0,1,0,1,793,1616,15700
1267,17.847266341509492,1.0,29000000.0,102.0,0,0,1,1,0,0,1,0,0,0,0,1,644,1424,16208
1268,17.842934795917486,1.0,30000000.0,129.0,0,0,1,0,0,0,1,0,0,0,0,1,317,599,16019
1269,17.840385992450276,1.0,25000000.0,115.0,0,0,1,1,0,0,1,0,0,0,0,1,610,1973,15210
1270,17.835332846837147,1.0,65000000.0,159.0,0,0,1,0,0,0,0,0,0,0,0,1,201,1497,14879
1271,17.835200626922322,1.0,4800000.0,96.0,0,1,0,0,0,0,0,0,0,1,0,1,634,1258,16909
1272,17.83504739300479,1.0,80000000.0,97.0,1,0,0,1,1,1,0,1,1,0,0,1,1048,1144,13733
1273,17.833539232893745,1.0,73000000.0,98.0,0,0,1,0,0,0,1,0,0,0,0,1,581,1906,14655
1274,17.83068277391622,1.0,36000000.0,134.0,0,0,0,1,1,0,0,0,0,0,0,1,305,699,16216
1275,17.829900891931754,1.0,10000000.0,92.0,0,1,0,0,0,0,0,0,0,1,0,1,773,1579,12473
1276,17.82509653103637,1.0,17000000.0,86.0,1,0,0,0,0,0,0,0,0,1,0,1,686,1190,16808
1277,17.824668205126176,1.0,60000000.0,111.0,0,1,0,1,1,0,0,0,0,0,1,1,705,1848,14613
1278,17.823602328125702,1.0,17000000.0,86.0,0,0,1,0,0,0,0,0,0,1,0,1,288,1260,15417
1279,17.82287359729656,1.0,50000000.0,113.0,0,0,1,0,0,0,0,0,0,0,0,1,489,2021,15678
1280,17.8215753027025,1.0,60000000.0,124.0,0,0,1,1,0,0,1,0,0,0,0,1,536,1074,15140
1281,17.819463071524044,1.0,105000000.0,129.0,0,0,1,1,1,0,0,0,0,0,1,1,670,1519,15220
1282,17.817990877980083,1.0,9000000.0,93.0,0,0,1,0,0,0,0,0,0,1,0,1,839,1373,16410
1283,17.817597770749853,1.0,32000000.0,93.0,0,1,0,1,0,0,0,0,0,0,1,1,674,682,16341
1284,17.81567965135398,1.0,25000000.0,110.0,0,0,1,1,1,0,0,0,1,1,0,1,665,688,15404
1285,17.815183569748232,1.0,6500000.0,112.0,0,0,1,0,0,0,1,0,0,0,0,1,258,1479,17585
1286,17.812996270144442,1.0,70000000.0,140.0,0,1,0,0,1,0,0,0,0,0,1,1,844,1749,14659
1287,17.810647672556595,1.0,17000000.0,95.0,0,1,0,0,0,0,0,0,1,1,0,1,716,1952,17537
1288,17.808926546725633,1.0,17000000.0,91.0,0,0,1,0,0,0,0,0,1,1,0,1,835,1723,13459
1289,17.808819719202255,1.0,35000000.0,131.0,0,1,0,1,1,0,0,0,0,0,0,1,668,752,17340
1290,17.806666614376812,1.0,44000000.0,168.0,0,0,1,0,0,0,1,0,0,0,0,1,780,1444,16542
1291,17.80630871728976,1.0,25000000.0,93.0,0,0,1,0,0,0,0,0,0,1,0,1,583,1166,12734
1292,17.804664034618906,1.0,1500000.0,103.0,0,1,0,0,0,0,0,0,0,1,0,1,993,1695,17741
1293,17.800606518672353,1.0,60000000.0,119.0,0,1,0,1,0,0,0,0,0,0,1,1,855,1738,15596
1294,17.79609994928065,1.0,20000000.0,117.0,0,0,1,0,0,0,1,0,0,0,0,1,889,1135,15293
1295,17.792754645282393,1.0,11400000.0,132.0,0,0,1,0,0,0,0,0,0,0,0,1,24,76,639
1296,17.792031089939723,1.0,23000000.0,98.0,0,0,1,0,0,0,0,0,0,1,0,1,583,1166,13280
1297,17.790744203285797,1.0,84000000.0,116.0,0,1,0,1,1,0,1,0,0,0,0,1,450,1586,16992
1298,17.789722701890604,1.0,22000000.0,109.0,0,0,0,0,0,0,0,0,1,1,0,1,625,579,13537
1299,17.7874970914404,1.0,40000000.0,130.0,0,1,0,0,0,0,0,0,0,0,1,1,1049,2253,17622
1300,17.783877468943867,1.0,50000000.0,116.0,0,0,1,0,0,0,0,0,0,1,0,1,888,1657,17457
1301,17.78206227815819,1.0,46000000.0,115.0,0,1,0,1,0,0,0,0,0,0,0,1,410,1435,13998
1302,17.781562647093363,1.0,50000000.0,124.0,0,0,1,0,0,0,0,0,0,0,0,1,328,1991,16524
1303,17.77818123941328,1.0,9000000.0,86.0,0,0,1,0,0,0,0,0,0,1,0,1,719,1119,15668
1304,17.77715446811563,1.0,13200000.0,84.0,0,1,0,1,0,0,1,0,0,1,0,1,796,1624,16578
1305,17.770948506912966,1.0,10000000.0,97.0,0,1,0,0,0,0,0,0,0,1,0,1,823,1695,16230
1306,17.77078554390382,1.0,27800000.0,107.0,0,0,0,1,1,0,0,0,1,0,1,1,617,1336,11847
1307,17.769817579837582,1.0,28000000.0,90.0,0,0,1,0,0,0,0,0,0,0,0,1,873,1155,15899
1308,17.766767507227406,1.0,40000000.0,107.0,0,0,1,1,1,0,0,0,0,0,1,1,576,1654,17497
1309,17.766190463787,1.0,22000000.0,121.0,0,0,1,1,0,0,0,0,1,0,0,1,846,1648,16617
1310,17.764296990659403,1.0,13000000.0,96.0,0,0,1,0,0,0,1,0,0,1,0,1,608,1245,15249
1311,17.762398689347926,1.0,57000000.0,96.0,0,1,0,1,0,0,0,0,1,0,0,1,485,1525,16578
1312,17.76210114055721,1.0,50000000.0,101.0,0,0,1,1,0,0,1,0,0,0,0,1,610,1303,13353
1313,17.760733689126432,1.0,30000000.0,115.0,0,0,1,1,0,0,0,0,0,0,0,1,1016,2020,17223
1314,17.758649133823834,1.0,25000000.0,117.0,0,0,1,1,1,0,0,0,0,0,0,1,688,1752,17188
1315,17.757984239640738,1.0,15000000.0,101.0,0,0,1,0,0,0,0,0,0,1,0,1,526,1470,13814
1316,17.75578453992884,1.0,23000000.0,126.0,0,1,0,0,0,0,1,0,0,0,0,1,707,618,14739
1317,17.752593230561235,1.0,70000000.0,143.0,0,1,0,0,0,0,0,0,0,0,0,1,637,195,17121
1318,17.751278468513313,1.0,45000000.0,94.0,0,0,1,1,0,0,0,0,0,1,1,1,775,1326,16223
1319,17.750974602847883,1.0,40000000.0,130.0,0,0,0,1,1,0,0,0,0,0,0,1,270,1009,12400
1320,17.749304565891915,1.0,30000000.0,101.0,0,0,1,0,0,0,0,0,0,1,0,1,742,1514,16509
1321,17.74782054395885,1.0,88000000.0,107.0,0,0,1,1,1,0,0,0,0,0,1,1,1047,1913,17669
1322,17.74471776560373,1.0,40000000.0,139.0,0,0,1,1,1,0,0,0,0,0,0,1,884,2116,9969
1323,17.744508864231996,1.0,5000000.0,89.0,0,1,0,0,0,0,0,0,0,1,0,1,684,1443,14649
1324,17.74389144081522,1.0,50000000.0,128.0,0,0,1,0,0,0,0,0,0,0,0,1,358,540,16341
1325,17.7419878944075,1.0,22000000.0,114.0,0,1,0,1,0,0,1,0,0,0,0,1,314,1789,12577
1326,17.74042370737117,1.0,45000000.0,94.0,0,0,1,1,0,0,0,0,0,1,1,1,626,1326,17241
1327,17.740095076200166,1.0,90000000.0,114.0,1,0,0,1,1,0,0,1,1,0,0,1,259,671,13876
1328,17.739015631428085,1.0,60000000.0,105.0,0,1,0,1,0,0,0,0,0,0,0,1,901,1906,17213
1329,17.734071345445486,1.0,30000000.0,131.0,0,0,0,1,1,0,0,0,0,0,0,1,270,1009,13743
1330,17.730711388752574,1.0,36000000.0,93.0,0,0,1,0,0,0,1,0,0,0,0,1,760,1083,14741
1331,17.72897722081739,1.0,35000000.0,122.0,0,0,1,1,1,0,1,0,0,0,0,1,655,251,16723
1332,17.728015107431478,1.0,60000000.0,100.0,0,0,1,1,0,0,0,0,0,0,0,1,427,1650,16291
1333,17.728898830990335,1.0,50000000.0,121.0,0,0,1,1,0,0,1,0,0,0,0,1,274,1034,17717
1334,17.716343750298414,1.0,60000000.0,127.0,0,1,0,0,0,0,1,0,0,0,0,1,489,1611,15822
1335,17.713910550090045,1.0,90000000.0,104.0,0,1,0,1,0,0,0,0,0,0,1,1,545,1027,17585
1336,17.70998353868093,1.0,14000000.0,92.0,0,1,0,0,0,0,0,0,0,1,0,1,627,1443,16068
1337,17.791733621007676,1.0,44000000.0,147.0,0,0,1,0,0,0,1,0,0,0,0,1,244,840,13999
1338,17.70819219929801,1.0,25000000.0,87.0,0,0,0,1,0,0,1,0,0,0,0,1,426,1392,13445
1339,17.708022086507846,1.0,25000000.0,119.0,0,0,1,0,0,0,1,0,0,0,0,1,624,2132,17266
1340,17.702240144854294,1.0,50000000.0,105.0,0,1,0,1,0,0,1,0,0,0,0,1,475,960,13916
1341,20.039041063066954,1.0,160000000.0,129.0,1,0,0,0,0,0,0,1,1,0,0,0,1069,2260,17851
1342,19.204434422968035,1.0,25000000.0,84.0,0,0,0,0,0,1,0,1,1,0,0,0,1069,2260,17851
1343,19.062908786435347,1.0,6000000.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,307,504,9609
1344,19.035463523527223,1.0,1499000.0,83.0,0,0,0,0,0,1,0,1,1,0,0,0,145,1771,5318
1345,18.957710923575515,1.0,130000000.0,88.0,0,0,0,0,1,1,0,1,0,0,0,0,1017,1935,16091
1346,18.52992501904353,1.0,40000000.0,83.0,0,0,0,0,0,1,0,1,1,0,0,0,430,864,15459
1347,18.073421617460045,1.0,25000000.0,108.0,0,0,1,0,0,0,0,0,0,0,0,0,428,1366,17098
1348,18.08546675740242,1.0,25000000.0,101.0,0,1,0,0,0,0,0,0,0,0,0,0,177,1576,9857
1349,18.048397304466242,1.0,35000000.0,105.0,0,1,0,0,0,0,0,0,0,0,0,0,650,1439,17614
1350,18.040576317909384,1.0,11000000.0,98.0,0,1,0,0,0,0,0,0,0,0,0,0,969,1231,15702
1351,18.028297271911363,1.0,35000000.0,134.0,0,0,1,0,0,0,0,0,0,0,0,0,783,1267,16791
1352,18.020141668000893,1.0,12000000.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0,193,865,9651
1353,18.017887558078645,1.0,57000000.0,123.0,0,0,1,0,1,0,1,0,0,0,0,0,1026,1396,15140
1354,18.01091633708977,1.0,35000000.0,98.0,0,1,0,0,0,0,0,0,0,1,0,0,532,1419,16221
1355,18.00552608338539,1.0,50000000.0,101.0,0,0,0,0,1,0,0,1,1,0,0,0,431,1888,16983
1356,17.998152205021558,1.0,17000000.0,88.0,0,0,1,0,0,0,0,0,0,0,0,0,941,846,15017
1357,17.992696707339906,1.0,24000000.0,106.0,0,1,0,0,0,0,0,0,0,0,0,0,935,1755,15440
1358,17.98991464310315,1.0,17000000.0,112.0,0,1,0,0,0,0,0,0,0,0,0,0,278,1979,16053
1359,17.972155654523633,1.0,35000000.0,90.0,0,1,0,0,0,0,0,0,0,0,0,0,392,1110,13558
1360,17.964453605574032,1.0,10000000.0,95.0,0,1,0,0,0,0,0,0,0,0,0,0,568,1139,16579
1361,17.96293306280817,1.0,28000000.0,110.0,0,1,0,0,0,0,0,0,0,0,0,0,428,2023,15513
1362,17.962207962221683,1.0,85000000.0,136.0,0,1,0,0,0,0,0,0,0,0,0,0,703,1215,16079
1363,17.963603748606076,1.0,85000000.0,102.0,0,1,0,0,0,0,0,0,1,0,0,0,654,1097,16121
1364,18.061450165731916,1.0,8000000.0,111.0,0,0,0,0,0,0,0,0,1,0,0,0,852,328,13823
1365,17.91651383499005,1.0,35000000.0,103.0,0,1,0,0,0,0,0,0,0,0,0,0,704,949,16829
1366,17.91805824900297,1.0,30000000.0,99.0,0,1,0,0,0,0,0,0,0,0,0,0,619,2030,15017
1367,17.901315410439267,1.0,17000000.0,102.0,0,0,0,0,0,0,0,1,0,0,0,0,254,847,11241
1368,17.90477798666209,1.0,40000000.0,135.0,0,0,1,0,0,0,0,0,0,0,0,0,174,1039,17430
1369,17.904668442599064,1.0,18000000.0,94.0,0,1,0,0,0,0,0,0,0,0,0,0,503,666,14825
1370,17.891077247649637,1.0,60000000.0,140.0,0,1,0,0,1,0,0,0,0,0,0,0,852,634,13621
1371,17.888214474769313,1.0,30000000.0,89.0,1,0,0,0,0,0,0,0,0,0,0,0,596,1464,17210
1372,17.888115807725566,1.0,38000000.0,122.0,0,1,0,0,0,0,0,0,0,0,0,0,1060,1192,17693
1373,17.887310420844543,1.0,40000000.0,89.0,1,0,0,0,1,0,0,1,0,0,1,0,307,867,16741
1374,17.771039428308303,1.0,14100000.0,151.0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11062
1375,17.882935123399896,1.0,50000000.0,94.0,0,0,0,0,1,1,0,1,1,0,0,0,100,25,16348
1376,17.882851515977396,1.0,8000000.0,92.0,0,1,0,0,0,0,0,0,0,0,0,0,664,1256,16564
1377,17.88164859687007,1.0,22000000.0,139.0,0,0,1,1,0,0,0,0,0,0,0,0,197,989,16123
1378,17.88002866779639,1.0,90000000.0,114.0,1,0,0,0,0,0,0,0,1,0,0,0,672,1380,15839
1379,17.876260124965736,1.0,17500000.0,98.0,0,1,0,0,0,0,0,0,0,0,0,0,811,1330,12366
1380,17.874063162128298,1.0,50000000.0,106.0,0,1,0,0,0,0,0,0,0,0,0,0,659,771,16564
1381,17.86839514442158,1.0,20000000.0,116.0,0,1,0,0,0,0,0,0,0,0,0,0,6,23,152
1382,17.868079407132257,1.0,24000000.0,126.0,0,1,0,0,0,0,0,0,0,0,0,0,533,16,17314
1383,17.867130413879792,1.0,85000000.0,145.0,0,1,0,0,0,0,0,0,0,0,0,0,871,272,10828
1384,17.86532150653856,1.0,50000000.0,127.0,0,1,0,0,0,0,0,0,0,0,0,0,658,1495,16411
1385,17.863285092189773,1.0,35000000.0,126.0,0,0,0,1,1,0,0,0,1,0,0,0,852,2208,17119
1386,17.862619319867306,1.0,37000000.0,98.0,0,1,0,0,0,0,0,0,1,0,0,0,596,1768,17597
1387,17.855346926702143,1.0,17000000.0,96.0,0,1,0,0,0,0,0,0,1,0,0,0,30,96,17640
1388,17.852077196842977,1.0,12000000.0,97.0,0,1,0,0,0,0,0,0,0,0,0,0,371,748,16791
1389,17.85098409949567,1.0,65000000.0,132.0,0,1,0,1,1,0,0,0,0,0,0,0,737,1448,17675
1390,17.847965248278516,1.0,20000000.0,118.0,0,1,0,0,0,0,0,0,0,0,0,0,424,1100,17614
1391,17.847311975848637,1.0,20000000.0,105.0,0,0,0,0,0,0,0,0,1,0,0,0,888,575,16861
1392,17.845229039660037,1.0,20000000.0,106.0,0,1,0,0,0,0,0,0,0,0,0,0,649,1321,17303
1393,17.8431304244429,1.0,18000000.0,95.0,0,1,0,0,0,0,0,0,0,0,0,0,851,803,14010
1394,17.83733378097234,1.0,35000000.0,109.0,0,0,1,0,0,0,0,0,0,0,0,0,664,1755,16240
1395,17.829781927325946,1.0,85000000.0,113.0,0,1,0,0,0,0,0,0,1,0,0,0,554,1108,16216
1396,17.83143862839561,1.0,25000000.0,107.0,0,1,0,0,0,0,0,0,0,0,0,0,815,1573,14906
1397,17.82737936895026,1.0,37500000.0,115.0,0,1,0,0,0,0,0,0,1,0,0,0,666,1570,17282
1398,17.81848500313045,1.0,65000000.0,97.0,0,1,0,1,0,0,0,0,0,0,0,0,922,2117,17441
1399,17.815762420618793,1.0,20000000.0,117.0,0,0,1,0,0,0,0,0,1,0,0,0,704,1286,17199
1400,17.814529970269998,1.0,56000000.0,118.0,0,1,0,0,0,0,0,0,0,0,0,0,807,2053,15249
1401,17.802619607078203,1.0,30000000.0,105.0,1,0,0,1,1,0,0,1,0,0,0,0,329,1156,11747
1402,17.801953656831227,1.0,50100000.0,105.0,0,0,1,0,0,0,1,0,0,0,0,0,653,1251,17440
1403,17.801798157565987,1.0,45000000.0,135.0,0,0,1,0,0,0,0,0,0,0,0,0,247,630,14347
1404,17.798845493117284,1.0,30000000.0,126.0,0,1,0,0,0,0,0,0,0,0,0,0,211,631,14188
1405,17.79840349875885,1.0,58000000.0,127.0,1,0,0,0,0,0,0,0,0,0,0,0,336,282,13916
1406,17.793562136351188,1.0,45000000.0,88.0,1,0,0,0,0,0,0,1,1,0,0,0,815,1235,14347
1407,17.792847052914407,1.0,38000000.0,115.0,0,1,0,0,0,0,0,0,0,0,0,0,449,1021,16783
1408,17.792555299013067,1.0,40000000.0,77.0,1,0,0,0,0,1,0,1,1,0,0,0,888,156,17031
1409,17.794127458301404,1.0,15000000.0,89.0,1,0,0,0,0,0,0,1,0,0,0,0,175,1236,15513
1410,17.78641460487925,1.0,30000000.0,105.0,1,0,0,0,1,0,0,0,0,0,0,0,596,953,14889
1411,17.783926751188254,1.0,75000000.0,105.0,0,1,0,0,0,0,0,0,0,0,0,0,470,913,15906
1412,17.783803663910003,1.0,16000000.0,106.0,0,0,1,0,0,0,0,0,0,0,0,0,741,991,16579
1413,17.78353605607952,1.0,80000000.0,126.0,0,1,0,0,0,0,0,0,0,0,0,0,593,1304,15418
1414,17.78014180086325,1.0,4400000.0,117.0,0,0,1,0,0,0,0,0,0,0,0,0,887,1039,15080
1415,17.782830588144304,1.0,45000000.0,95.0,1,0,0,0,0,0,0,1,0,0,0,0,695,1540,17173
1416,17.777149177260682,1.0,25000000.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,795,1608,16592
1417,17.773082499500354,1.0,40000000.0,99.0,1,0,0,0,0,0,0,0,1,0,0,0,473,958,15026
1418,17.76916064814055,1.0,23000000.0,82.0,1,0,0,0,0,0,0,1,0,0,0,0,490,617,5130
1419,17.755891159037212,1.0,19000000.0,95.0,1,0,0,0,0,0,0,1,0,0,0,0,474,959,12885
1420,17.75221454664688,1.0,20000000.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,154,1492,16630
1421,17.74907399355962,1.0,60000000.0,124.0,0,1,0,0,0,0,0,0,0,0,0,0,261,718,12231
1422,17.74590510835505,1.0,30000000.0,123.0,0,0,1,0,0,0,0,0,0,0,0,0,102,111,17663
1423,17.745152022815905,1.0,7000000.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,247,487,11515
1424,17.74466088977006,1.0,95000000.0,89.0,1,0,0,0,1,1,0,1,0,0,0,0,877,2221,13463
1425,17.738920268107154,1.0,40000000.0,104.0,0,1,0,0,0,0,0,0,0,0,0,0,486,913,16257
1426,17.73698561170762,1.0,11000000.0,107.0,0,1,0,0,0,0,0,0,1,0,1,0,549,1118,16045
1427,17.733836120488352,1.0,12000000.0,112.0,0,1,0,0,0,0,0,0,0,0,0,0,514,1633,15123
1428,17.733402646579652,1.0,28000000.0,90.0,0,1,0,0,0,0,0,0,0,0,0,0,659,1120,13823
1429,17.730559839595813,1.0,50000000.0,95.0,1,0,0,0,1,1,0,1,1,0,0,0,599,1201,17614
1430,17.72769641013217,1.0,20000000.0,102.0,0,1,0,0,0,0,0,0,0,0,0,0,277,1784,14569
1431,17.724560969610067,1.0,40000000.0,116.0,0,0,0,0,0,0,1,0,0,0,0,0,428,865,13493
1432,17.72398802539439,1.0,20000000.0,114.0,0,0,0,0,1,0,0,1,1,0,0,0,155,336,14460
1433,17.71857358238092,1.0,130000000.0,165.0,0,1,0,0,1,0,0,0,0,0,0,0,658,1636,16631
1434,17.703150723317588,1.0,32000000.0,110.0,0,1,0,0,0,0,0,0,0,0,0,0,567,1573,14923
1435,17.703060260251974,1.0,31000000.0,89.0,0,1,0,0,0,0,0,0,1,0,0,0,499,1218,17515
1436,17.699909179356972,1.0,12500000.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,683,1699,15660
1437,17.471409846141118,1.0,8500000.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,683,1699,15660
1438,17.6993000421779,1.0,160000000.0,121.0,0,1,0,1,1,0,1,0,0,0,0,1,821,1145,16407
1439,17.698072331990687,1.0,20000000.0,83.0,0,1,0,0,0,0,0,0,0,0,0,0,548,1114,14261
1440,17.69630308948605,1.0,100000000.0,113.0,1,0,0,0,1,0,0,1,1,0,0,0,582,725,14338
1441,18.286059054312865,1.0,4000000.0,77.0,0,0,0,0,1,1,0,1,1,0,0,0,582,725,14338
